rank,title,director,year,imdb_rating,id,site,producer_site,audience_scores,tomato_meter_scores,director_rot_tom,distributor,production_co,produced_by,producers_imdb,production_company
179,Raging Bull,Martin Scorsese,1980,8.1,tt0081398,https://www.imdb.com/title/tt0081398/,https://www.imdb.com/title/tt0081398/companycredits?ref_=ttfc_sa_3,93,92,Martin Scorsese,United Artists|Magnetic Video|Kommunenes Filmcentral (KF)|Rank Filmes de Portugal,Chartoff-Winkler Productions,United Artists|Magnetic Video|Kommunenes Filmcentral (KF)|Rank Filmes de Portugal,Robert Chartoff|Hal W. Polaire|Peter Savage|Irwin Winkler,Chartoff-Winkler Productions
180,Warrior,Gavin O'Connor,2011,8.1,tt1291584,https://www.imdb.com/title/tt1291584/,https://www.imdb.com/title/tt1291584/companycredits?ref_=ttfc_sa_3,92,84,Gavin O'Connor,Lionsgate|PARLUX Entertainment|ACME|Emperor Motion Pictures,Lionsgate|Mimran Schur Pictures|Solaris|Filmtribe,Lionsgate|PARLUX Entertainment|ACME|Emperor Motion Pictures,Lisa Ellzey|Josh Fagin|John J. Kelly|Jamie Marshall|David Mimran|Gavin O'Connor|Greg O'Connor|Michael Paseornek|Jordan Schur|Anthony Tambakis,Lionsgate|Mimran Schur Pictures|Solaris|Filmtribe
181,The Wild Robot,Chris Sanders,2024,8.2,tt29623480,https://www.imdb.com/title/tt29623480/,https://www.imdb.com/title/tt29623480/companycredits?ref_=ttfc_sa_3,98,97,Chris Sanders,Universal Pictures|Universal Pictures UK|B&H Film Distribution|Cinemundo|HKC Entertainment,Dentsu|DreamWorks Animation,Universal Pictures|Universal Pictures UK|B&H Film Distribution|Cinemundo|HKC Entertainment,Dean DeBlois|Jeff Hermann|Heather Lanza,Dentsu|DreamWorks Animation
182,Barry Lyndon,Stanley Kubrick,1975,8.1,tt0072684,https://www.imdb.com/title/tt0072684/,https://www.imdb.com/title/tt0072684/companycredits?ref_=ttfc_sa_3,92,78,Stanley Kubrick,Warner Bros.|Columbia-Warner Distributors|Produzione Intercontinentale Cinematografica (PIC)|Warner Bros. Film,Peregrine|Hawk Films|Warner Bros.,Warner Bros.|Columbia-Warner Distributors|Produzione Intercontinentale Cinematografica (PIC)|Warner Bros. Film,Jan Harlan|Stanley Kubrick|Bernard Williams,Peregrine|Hawk Films|Warner Bros.
183,Ben-Hur,William Wyler,1959,8.1,tt0052618,https://www.imdb.com/title/tt0052618/,https://www.imdb.com/title/tt0052618/companycredits?ref_=ttfc_sa_3,89,87,William Wyler,Metro-Goldwyn-Mayer (MGM)|Metro Goldwyn Mayer|Metro-Goldwyn Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM)|Metro Goldwyn Mayer|Metro-Goldwyn Mayer (MGM),Sam Zimbalist|Sol C. Siegel|Joseph Vogel|William Wyler,Metro-Goldwyn-Mayer (MGM)
184,Million Dollar Baby,Clint Eastwood,2005,8.1,tt0405159,https://www.imdb.com/title/tt0405159/,https://www.imdb.com/title/tt0405159/companycredits?ref_=ttfc_sa_3,90,90,Clint Eastwood,01 Distribution|A-Film Distribution|Ascot Elite Entertainment Group|Barton Films|Bazuca Films,Warner Bros.|Lakeshore Entertainment|Malpaso Productions|Ruddy Productions|Epsilon Motion Pictures,01 Distribution|A-Film Distribution|Ascot Elite Entertainment Group|Barton Films|Bazuca Films,Clint Eastwood|Paul Haggis|Robert Lorenz|Gary Lucchesi|Bobby Moresco|Tom Rosenberg|Albert S. Ruddy,Warner Bros.|Lakeshore Entertainment|Malpaso Productions|Ruddy Productions|Epsilon Motion Pictures
185,Mad Max: Fury Road,George Miller,2015,8.1,tt1392190,https://www.imdb.com/title/tt1392190/,https://www.imdb.com/title/tt1392190/companycredits?ref_=ttfc_sa_3,86,97,George Miller,Warner Bros.|Roadshow Films|Alexandra Films|Cocinsa|Cuvision,Warner Bros.|Village Roadshow Pictures|Kennedy Miller Mitchell,Warner Bros.|Roadshow Films|Alexandra Films|Cocinsa|Cuvision,Bruce Berman|Graham Burke|Christopher DeFaria|Genevieve Hofmeyr|George Miller|Doug Mitchell|Steven Mnuchin|Holly Radcliffe|Iain Smith|Courtenay Valenti|P.J. Voeten,Warner Bros.|Village Roadshow Pictures|Kennedy Miller Mitchell
186,Gran Torino,Clint Eastwood,2009,8.1,tt1205489,https://www.imdb.com/title/tt1205489/,https://www.imdb.com/title/tt1205489/companycredits?ref_=ttfc_sa_3,90,81,Clint Eastwood,Warner Bros.|Warner Bros. Pictures|Golden Village Pictures|InterComFilm|Sandrew Metronome Distribution Sverige AB,Matten Productions|Double Nickel Entertainment|Gerber Pictures|Malpaso Productions|Village Roadshow Pictures,Warner Bros.|Warner Bros. Pictures|Golden Village Pictures|InterComFilm|Sandrew Metronome Distribution Sverige AB,Bruce Berman|Clint Eastwood|Bill Gerber|Jenette Kahn|Robert Lorenz|Tim Moore|Adam Richman,Matten Productions|Double Nickel Entertainment|Gerber Pictures|Malpaso Productions|Village Roadshow Pictures
187,My Neighbor Totoro,Hayao Miyazaki,1990,8.1,tt0096283,https://www.imdb.com/title/tt0096283/,https://www.imdb.com/title/tt0096283/companycredits?ref_=ttfc_sa_3,94,94,Hayao Miyazaki,50th Street Films|Arthaus|Cinema Mondo|Elysian Film Group Distribution|Fathom Events,Tokuma Japan Communications|Studio Ghibli|Nibariki,50th Street Films|Arthaus|Cinema Mondo|Elysian Film Group Distribution|Fathom Events,Rick Dempsey|Tôru Hara|Ned Lott|Eiko Tanaka|Yasuyoshi Tokuma,Tokuma Japan Communications|Studio Ghibli|Nibariki
188,Children of Heaven,Majid Majidi,1999,8.2,tt0118849,https://www.imdb.com/title/tt0118849/,https://www.imdb.com/title/tt0118849/companycredits?ref_=ttfc_sa_3,95,83,Majid Majidi,Ace Pictures|Arthaus Filmverleih|Buena Vista International|Miramax Family Films|Nintendo Entertainment,Kanoon Parvaresh Fekri,Ace Pictures|Arthaus Filmverleih|Buena Vista International|Miramax Family Films|Nintendo Entertainment,Amir Esfandiari|Mohammad Esfandiari,Kanoon Parvaresh Fekri
189,Hacksaw Ridge,Mel Gibson,2016,8.1,tt2119532,https://www.imdb.com/title/tt2119532/,https://www.imdb.com/title/tt2119532/companycredits?ref_=ttfc_sa_3,92,84,Mel Gibson,Lionsgate|GEM Entertainment|Batrax Entertainment|Film & TV House,Summit Entertainment|Cross Creek Pictures|Demarest Films|Pandemonium|Permut Presentations,Lionsgate|GEM Entertainment|Batrax Entertainment|Film & TV House,Michael Bassick|Lawrence Bender|Terry Benedict|Len Blavatnik|Tina Xiuli Chen|Gregory Crosby|Paul Currie|Bruce Davey|Stuart Ford|Barbara Gibbs|David S. Greathouse|Eric Greenfeld|William D. Johnson|Lenny Kornberg|Joel Kramer|Steve Longi|Mark C. Manuel|Bill Mechanic|Zak Mechanic|Rick Nicita|Ted O'Neal|Brian Oliver|James H. Pang|Buddy Patrick|David Permut|Elexa Ruth|Jason Seagraves|Lauren Selig|Tyler Thompson|James M. Vernon|Gabe Videla|Suzanne Warren|Christopher Woodrow|Leo Shi Young|Helen Ye Zhong,Summit Entertainment|Cross Creek Pictures|Demarest Films|Pandemonium|Permut Presentations
190,The Grand Budapest Hotel,Wes Anderson,2014,8.1,tt2278388,https://www.imdb.com/title/tt2278388/,https://www.imdb.com/title/tt2278388/companycredits?ref_=ttfc_sa_3,87,92,Wes Anderson,Fox Searchlight Pictures|20th Century Fox Argentina|20th Century Fox CIS,Fox Searchlight Pictures|Indian Paintbrush|Studio Babelsberg|American Empirical Pictures|TSG Entertainment,Fox Searchlight Pictures|20th Century Fox Argentina|20th Century Fox CIS,Wes Anderson|Eli Bush|Molly Cooper|Jeremy Dawson|Christoph Fisser|Jane Frazer|Henning Molfenter|Octavia Peissel|Steven Rales|Scott Rudin|Charlie Woebcken,Fox Searchlight Pictures|Indian Paintbrush|Studio Babelsberg|American Empirical Pictures|TSG Entertainment
191,12 Years a Slave,Steve McQueen,2013,8.1,tt2024544,https://www.imdb.com/title/tt2024544/,https://www.imdb.com/title/tt2024544/companycredits?ref_=ttfc_sa_3,90,95,Steve McQueen,Fox Searchlight Pictures|Twentieth Century Fox|ACME,New Regency Productions|River Road Entertainment|Plan B Entertainment|Film4,Fox Searchlight Pictures|Twentieth Century Fox|ACME,Dede Gardner|Anthony Katagas|Jeremy Kleiner|Steve McQueen|Arnon Milchan|Brad Pitt|Bill Pohlad|John Ridley|Tessa Ross|Bianca Stigter,New Regency Productions|River Road Entertainment|Plan B Entertainment|Film4
192,Before Sunrise,Richard Linklater,1995,8.1,tt0112471,https://www.imdb.com/title/tt0112471/,https://www.imdb.com/title/tt0112471/companycredits?ref_=ttfc_sa_3,93,100,Richard Linklater,Sony Pictures Releasing|Columbia TriStar Films de Argentina|Concorde-Castle Rock/Turner|Filmayer-Castle Rock-Turner S.A.|Fox-Warner,Castle Rock Entertainment|Detour Filmproduction|Filmhaus Wien Universa Filmproduktions|Sunrise Production|Columbia Pictures,Sony Pictures Releasing|Columbia TriStar Films de Argentina|Concorde-Castle Rock/Turner|Filmayer-Castle Rock-Turner S.A.|Fox-Warner,Gregory Jacobs|Wolfgang Ramml|Gernot Schaffler|John Sloss|Anne Walker-McBay|Ellen Winn Wendl,Castle Rock Entertainment|Detour Filmproduction|Filmhaus Wien Universa Filmproduktions|Sunrise Production|Columbia Pictures
193,Blade Runner,Ridley Scott,1982,8.1,tt0083658,https://www.imdb.com/title/tt0083658/,https://www.imdb.com/title/tt0083658/companycredits?ref_=ttfc_sa_3,91,89,Ridley Scott,The Ladd Company|Warner Bros.|Columbia-EMI-Warner|Elliniki Kinimatografiki Enosi (ELKE)|Falcon,The Ladd Company|Shaw Brothers|Warner Bros.|Blade Runner Partnership|Michael Deeley Production,The Ladd Company|Warner Bros.|Columbia-EMI-Warner|Elliniki Kinimatografiki Enosi (ELKE)|Falcon,Michael Deeley|Hampton Fancher|Brian Kelly|Ivor Powell|Paul Prischman|Jerry Perenchio|Ridley Scott|Run Run Shaw|Bud Yorkin,The Ladd Company|Shaw Brothers|Warner Bros.|Blade Runner Partnership|Michael Deeley Production
194,Ratatouille,Brad Bird,2007,8.1,tt0382932,https://www.imdb.com/title/tt0382932/,https://www.imdb.com/title/tt0382932/companycredits?ref_=ttfc_sa_3,87,96,Brad Bird,Buena Vista Pictures Distribution|Buena Vista International,Walt Disney Pictures|Pixar Animation Studios,Buena Vista Pictures Distribution|Buena Vista International,John Lasseter|Bradford Lewis|Andrew Stanton|Galyn Susman,Walt Disney Pictures|Pixar Animation Studios
195,Memories of Murder,Bong Joon Ho,2003,8.1,tt0353969,https://www.imdb.com/title/tt0353969/,https://www.imdb.com/title/tt0353969/companycredits?ref_=ttfc_sa_3,92,95,Bong Joon-ho,Future Film|Academy 2|CJ Entertainment|Cine Qua Non Films|Cinobo,Sidus|CJ Entertainment|Muhan Investment,Future Film|Academy 2|CJ Entertainment|Cine Qua Non Films|Cinobo,Choi Jae-won|Kang-bok Lee|Kim Moo-ryoung|Jong-yun No|Cha Seoung-jae,Sidus|CJ Entertainment|Muhan Investment
196,Spider-Man: No Way Home,Jon Watts,2021,8.2,tt10872600,https://www.imdb.com/title/tt10872600/,https://www.imdb.com/title/tt10872600/companycredits?ref_=ttfc_sa_3,97,93,Jon Watts,Columbia Pictures|Sony Pictures Releasing|B&H Film Distribution|Big Picture 2 Films|Feelgood Entertainment,Columbia Pictures|Pascal Pictures|Marvel Studios,Columbia Pictures|Sony Pictures Releasing|B&H Film Distribution|Big Picture 2 Films|Feelgood Entertainment,Victoria Alonso|Avi Arad|Mitchell Bell|Chris Buongiorno|Louis D'Esposito|Kevin Feige|Emily Fong|Rachel O'Connor|Amy Pascal|JoAnn Perritano|Matt Tolmach|David H. Venghaus Jr.,Columbia Pictures|Pascal Pictures|Marvel Studios
197,How to Train Your Dragon,Chris Sanders,2010,8.1,tt0892769,https://www.imdb.com/title/tt0892769/,https://www.imdb.com/title/tt0892769/companycredits?ref_=ttfc_sa_3,91,99,Chris Sanders,Paramount Pictures|Paramount Pictures UK|Central Partnership|Paramount Pictures France,DreamWorks Animation,Paramount Pictures|Paramount Pictures UK|Central Partnership|Paramount Pictures France,Bonnie Arnold|Kristine Belson|Suzanne Buirgy|Michael A. Connolly|Doug Davison|Karen Foster|Tim Johnson|Roy Lee|Bruce Seifert,DreamWorks Animation
198,Gone Girl,David Fincher,2014,8.1,tt2267998,https://www.imdb.com/title/tt2267998/,https://www.imdb.com/title/tt2267998/companycredits?ref_=ttfc_sa_3,87,88,David Fincher,Twentieth Century Fox|20th Century Fox Argentina|20th Century Fox CIS,Twentieth Century Fox|New Regency Productions|TSG Entertainment|Pacific Standard,Twentieth Century Fox|20th Century Fox Argentina|20th Century Fox CIS,Ceán Chaffin|Jim Davidson|Leslie Dixon|Joshua Donen|Arnon Milchan|Bruna Papandrea|Reese Witherspoon,Twentieth Century Fox|New Regency Productions|TSG Entertainment|Pacific Standard
199,"Monsters, Inc.",Pete Docter,2001,8.1,tt0198781,https://www.imdb.com/title/tt0198781/,https://www.imdb.com/title/tt0198781/companycredits?ref_=ttfc_sa_3,90,96,Pete Docter,Buena Vista Pictures Distribution|Bandur Film|Buena Vista International Mexico|Buena Vista International,Walt Disney Pictures|Pixar Animation Studios,Buena Vista Pictures Distribution|Bandur Film|Buena Vista International Mexico|Buena Vista International,Darla K. Anderson|Karen Dufilho|John Lasseter|Kori Rae|Andrew Stanton,Walt Disney Pictures|Pixar Animation Studios
200,Jaws,Steven Spielberg,1975,8.1,tt0073195,https://www.imdb.com/title/tt0073195/,https://www.imdb.com/title/tt0073195/companycredits?ref_=ttfc_sa_3,91,97,Steven Spielberg,Universal Pictures|Cinema International Corporation (CIC),Zanuck/Brown Productions|Universal Pictures,Universal Pictures|Cinema International Corporation (CIC),David Brown|Richard D. Zanuck,Zanuck/Brown Productions|Universal Pictures
201,In the Name of the Father,Jim Sheridan,1994,8.1,tt0107207,https://www.imdb.com/title/tt0107207/,https://www.imdb.com/title/tt0107207/companycredits?ref_=ttfc_sa_3,95,94,Jim Sheridan,United International Pictures (UIP)|Universal Pictures|CIC Video|Paramount Films of India|Svenska Filminstitutet (SFI),Hell's Kitchen Films|Universal Pictures,United International Pictures (UIP)|Universal Pictures|CIC Video|Paramount Films of India|Svenska Filminstitutet (SFI),Gabriel Byrne|Terry George|Nye Heron|Arthur Lappin|Jim Sheridan,Hell's Kitchen Films|Universal Pictures
202,Ford v Ferrari,James Mangold,2019,8.1,tt1950186,https://www.imdb.com/title/tt1950186/,https://www.imdb.com/title/tt1950186/companycredits?ref_=ttfc_sa_3,98,92,James Mangold,Twentieth Century Fox|Walt Disney Studios Motion Pictures Mexico|Walt Disney Studios Motion Pictures,Twentieth Century Fox|Chernin Entertainment|TSG Entertainment|Turnpike Films,Twentieth Century Fox|Walt Disney Studios Motion Pictures Mexico|Walt Disney Studios Motion Pictures,John Bernard|Dani Bernfeld|Peter Chernin|Anthony Dixon|Aaron Downing|Lucas Foster|Kevin Halloran|James Mangold|Michael Mann|Adam Somner|Jenno Topping|Alex Young,Twentieth Century Fox|Chernin Entertainment|TSG Entertainment|Turnpike Films
203,The Gold Rush,Charles Chaplin,1925,8.1,tt0015864,https://www.imdb.com/title/tt0015864/,https://www.imdb.com/title/tt0015864/companycredits?ref_=ttfc_sa_3,93,98,Charles Chaplin,United Artists|Allied Artists Corporation,Charles Chaplin Productions,United Artists|Allied Artists Corporation,Charles Chaplin,Charles Chaplin Productions
204,Wild Tales,Damián Szifron,2014,8.1,tt3011894,https://www.imdb.com/title/tt3011894/,https://www.imdb.com/title/tt3011894/companycredits?ref_=ttfc_sa_3,92,94,Damián David Szifron,Aerofilms|Asociácia slovenských filmových klubov (ASFK)|Cinema Prestige|Cinéart|Cuvision,K&S Films|El Deseo|Televisión Federal (Telefe)|Corner Producciones|Big Bang Media,Aerofilms|Asociácia slovenských filmových klubov (ASFK)|Cinema Prestige|Cinéart|Cuvision,Agustín Almodóvar|Pedro Almodóvar|Leticia Cristi|Esther García|Axel Kuschevatzky|Matías Mosteirín|Hugo Sigman|Pola Zito,K&S Films|El Deseo|Televisión Federal (Telefe)|Corner Producciones|Big Bang Media
205,Sherlock Jr.,Buster Keaton,1924,8.1,tt0015324,https://www.imdb.com/title/tt0015324/,https://www.imdb.com/title/tt0015324/companycredits?ref_=ttfc_sa_3,95,86,Buster Keaton,Metro Pictures Corporation|Jury Imperial Pictures|Kommunenes Filmcentral (KF)|Le Mats Filmbyrå|Royal Film,Buster Keaton Productions,Metro Pictures Corporation|Jury Imperial Pictures|Kommunenes Filmcentral (KF)|Le Mats Filmbyrå|Royal Film,Buster Keaton|Joseph M. Schenck,Buster Keaton Productions
206,Mary and Max,Adam Elliot,2009,8.1,tt0978762,https://www.imdb.com/title/tt0978762/,https://www.imdb.com/title/tt0978762/companycredits?ref_=ttfc_sa_3,92,96,Adam Elliot,Icon Film Distribution Australia|Madfer Films|IFC Films|Sundance Selects|Bioscop,Melodrama Pictures,Icon Film Distribution Australia|Madfer Films|IFC Films|Sundance Selects|Bioscop,Iain Canning|Melanie Coombs|Mark Gooder|Paul Hardart|Tom Hardart|Henry Karjalainen|Andrew Mackie|Bryce Menzies|Jonathan Page|Richard Payten|Pauline Piechota|Joni Rubin|Tom Wild,Melodrama Pictures
207,The Deer Hunter,Michael Cimino,1979,8.1,tt0077416,https://www.imdb.com/title/tt0077416/,https://www.imdb.com/title/tt0077416/companycredits?ref_=ttfc_sa_3,91,86,Michael Cimino,Universal Pictures|EMI Films|C.B. Films S.A.|Columbia-EMI-Warner|Filmes Lusomundo,EMI Films,Universal Pictures|EMI Films|C.B. Films S.A.|Columbia-EMI-Warner|Filmes Lusomundo,Joann Carelli|Michael Cimino|Michael Deeley|John Peverall|Marion Rosenberg|Barry Spikings,EMI Films
208,The Wages of Fear,Henri-Georges Clouzot,1955,8.1,tt0046268,https://www.imdb.com/title/tt0046268/,https://www.imdb.com/title/tt0046268/companycredits?ref_=ttfc_sa_3,94,100,Henri-Georges Clouzot,Cinédis|Allianz Filmverleih|CEI Incom|Film-Centralen-Palladium|Filmtrust,Compagnie Industrielle et Commerciale Cinématographique (CICC)|Filmsonor|Vera Films|Fono Roma,Cinédis|Allianz Filmverleih|CEI Incom|Film-Centralen-Palladium|Filmtrust,Raymond Borderie|Henri-Georges Clouzot,Compagnie Industrielle et Commerciale Cinématographique (CICC)|Filmsonor|Vera Films|Fono Roma
209,The General,Clyde Bruckman,1927,8.1,tt0017925,https://www.imdb.com/title/tt0017925/,https://www.imdb.com/title/tt0017925/companycredits?ref_=ttfc_sa_3,92,92,Clyde Bruckman,United Artists|Allied Artists Corporation|United Artists (Australasia)|Los Artistas Unidos de América del Sur,Buster Keaton Productions|Joseph M. Schenck Productions,United Artists|Allied Artists Corporation|United Artists (Australasia)|Los Artistas Unidos de América del Sur,Buster Keaton|Joseph M. Schenck,Buster Keaton Productions|Joseph M. Schenck Productions
210,Logan,James Mangold,2017,8.1,tt3315342,https://www.imdb.com/title/tt3315342/,https://www.imdb.com/title/tt3315342/companycredits?ref_=ttfc_sa_3,91,93,James Mangold,Twentieth Century Fox|20th Century Fox Sweden|20th Century Fox Argentina|20th Century Fox India|20th Century Fox Netherlands,Twentieth Century Fox|Marvel Entertainment|TSG Entertainment|Kinberg Genre|Hutch Parker Entertainment,Twentieth Century Fox|20th Century Fox Sweden|20th Century Fox Argentina|20th Century Fox India|20th Century Fox Netherlands,Joseph M. Caracciolo Jr.|Simon Kinberg|Stan Lee|James Mangold|Josh McLaglen|Hutch Parker|Dana Robin|Lauren Shuler Donner|Kurt Williams,Twentieth Century Fox|Marvel Entertainment|TSG Entertainment|Kinberg Genre|Hutch Parker Entertainment
211,Mr. Smith Goes to Washington,Frank Capra,1939,8.1,tt0031679,https://www.imdb.com/title/tt0031679/,https://www.imdb.com/title/tt0031679/companycredits?ref_=ttfc_sa_3,94,97,Frank Capra,Columbia Pictures|Columbia Pictures of Canada|Columbia Film A. B.|Kamera Film Aktieselskap,Columbia Pictures,Columbia Pictures|Columbia Pictures of Canada|Columbia Film A. B.|Kamera Film Aktieselskap,Frank Capra,Columbia Pictures
212,Rocky,John G. Avildsen,1976,8.1,tt0075148,https://www.imdb.com/title/tt0075148/,https://www.imdb.com/title/tt0075148/companycredits?ref_=ttfc_sa_3,69,93,John G. Avildsen,United Artists|Kommunenes Filmcentral (KF),Chartoff-Winkler Productions,United Artists|Kommunenes Filmcentral (KF),Robert Chartoff|Gene Kirkwood|Irwin Winkler,Chartoff-Winkler Productions
213,On the Waterfront,Elia Kazan,1954,8.1,tt0047296,https://www.imdb.com/title/tt0047296/,https://www.imdb.com/title/tt0047296/companycredits?ref_=ttfc_sa_3,95,99,Elia Kazan,Columbia Pictures|Columbia C.E.I.A.D.|Columbia Film|Columbia Films|Columbia Films of India,Horizon Pictures,Columbia Pictures|Columbia C.E.I.A.D.|Columbia Film|Columbia Films|Columbia Films of India,Sam Spiegel,Horizon Pictures
214,Tokyo Story,Yasujirô Ozu,1972,8.1,tt0046438,https://www.imdb.com/title/tt0046438/,https://www.imdb.com/title/tt0046438/companycredits?ref_=ttfc_sa_3,93,100,Yasujirô Ozu,Shochiku|Shochiku Home Video|Aito Mäkinen & Co|British Film Institute (BFI),Shochiku|Entertain Me Productions,Shochiku|Shochiku Home Video|Aito Mäkinen & Co|British Film Institute (BFI),Takeshi Yamamoto,Shochiku|Entertain Me Productions
215,Wild Strawberries,Ingmar Bergman,1959,8.1,tt0050986,https://www.imdb.com/title/tt0050986/,https://www.imdb.com/title/tt0050986/companycredits?ref_=ttfc_sa_3,94,94,Ingmar Bergman,Svensk Filmindustri|Contemporary Films|Nordisk Film|Athos Films|Janus Films,Svensk Filmindustri (SF),Svensk Filmindustri|Contemporary Films|Nordisk Film|Athos Films|Janus Films,Allan Ekelund,Svensk Filmindustri (SF)
216,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,2003,8.1,tt0325980,https://www.imdb.com/title/tt0325980/,https://www.imdb.com/title/tt0325980/companycredits?ref_=ttfc_sa_3,86,79,Gore Verbinski,Buena Vista Pictures Distribution|Bandur Film|Buena Vista International (Australia)|Buena Vista International (Norway)|Buena Vista International Mexico,Walt Disney Pictures|Jerry Bruckheimer Films,Buena Vista Pictures Distribution|Bandur Film|Buena Vista International (Australia)|Buena Vista International (Norway)|Buena Vista International Mexico,Jerry Bruckheimer|Paul Deason|Bruce Hendricks|Chad Oman|Pat Sandston|Mike Stenson,Walt Disney Pictures|Jerry Bruckheimer Films
217,Spotlight,Tom McCarthy,2015,8.1,tt1895587,https://www.imdb.com/title/tt1895587/,https://www.imdb.com/title/tt1895587/companycredits?ref_=ttfc_sa_3,93,97,Tom McCarthy,Open Road Films (II)|Entertainment One|Activers Entertainment|Alexandra Films|Andes Films,Participant|First Look Media|Anonymous Content|Rocklin/Faust|Open Road Films (II),Open Road Films (II)|Entertainment One|Activers Entertainment|Alexandra Films|Andes Films,Michael Bederman|Kate Churchill|Bard Dorros|Blye Pagon Faust|Steve Golin|Jonathan King|Peter Lawson|Xavier Marchand|David Mizner|Pierre Omidyar|Tom Ortenberg|Nicole Rocklin|Josh Singer|Jeff Skoll|Michael Sugar|Youtchi von Lintel,Participant|First Look Media|Anonymous Content|Rocklin/Faust|Open Road Films (II)
218,Maharaja,Nithilan Saminathan,2024,8.3,tt26548265,https://www.imdb.com/title/tt26548265/,https://www.imdb.com/title/tt26548265/companycredits?ref_=ttfc_sa_3,94,83,Nithilan Swaminathan,AV Media Consultancy|Friday Entertainment|NVR Cinema|Phars Film|Home Screen Entertainment,Passion Studios|The Route,AV Media Consultancy|Friday Entertainment|NVR Cinema|Phars Film|Home Screen Entertainment,Jagadish Palanisamy|Sudhan Sundaram,Passion Studios|The Route
219,The Third Man,Carol Reed,1950,8.1,tt0041959,https://www.imdb.com/title/tt0041959/,https://www.imdb.com/title/tt0041959/companycredits?ref_=ttfc_sa_3,93,99,Carol Reed,British Lion Film Corporation|Selznick Releasing Organization|Filmsonor|Minerva Film,London Film Productions,British Lion Film Corporation|Selznick Releasing Organization|Filmsonor|Minerva Film,Hugh Perceval|Carol Reed|Alexander Korda|David O. Selznick,London Film Productions
220,Jai Bhim,T.J. Gnanavel,2021,8.6,tt15097216,https://www.imdb.com/title/tt15097216/,https://www.imdb.com/title/tt15097216/companycredits?ref_=ttfc_sa_3,95,100,T.J. Gnanavel,Amazon Prime Video|Goldmines Telefilms|Kalaignar Tv,2D Entertainment,Amazon Prime Video|Goldmines Telefilms|Kalaignar Tv,Jyotika|Suriya,2D Entertainment
221,La haine,Mathieu Kassovitz,1996,8.1,tt0113247,https://www.imdb.com/title/tt0113247/,https://www.imdb.com/title/tt0113247/companycredits?ref_=ttfc_sa_3,95,96,Mathieu Kassovitz,MKL Distribution|Mikado Film|Gramercy Pictures (I)|Metro Tartan Distribution Ltd.|AmaFilms,Les Productions Lazennec|Le Studio Canal+|La Sept Cinéma|Kasso Inc. Productions|Cofimage 6,MKL Distribution|Mikado Film|Gramercy Pictures (I)|Metro Tartan Distribution Ltd.|AmaFilms,Adeline Lecallier|Alain Rocca|Christophe Rossignon|Gilles Sacuto,Les Productions Lazennec|Le Studio Canal+|La Sept Cinéma|Kasso Inc. Productions|Cofimage 6
222,The Terminator,James Cameron,1984,8.1,tt0088247,https://www.imdb.com/title/tt0088247/,https://www.imdb.com/title/tt0088247/companycredits?ref_=ttfc_sa_3,89,90,James Cameron,Orion Pictures|Roadshow Films|20th Century Fox Argentina|20th Century Fox|Compagnia di Distribuzione Europea,Hemdale|Pacific Western Productions|Euro Film Funding|Cinema '84,Orion Pictures|Roadshow Films|20th Century Fox Argentina|20th Century Fox|Compagnia di Distribuzione Europea,John Daly|Derek Gibson|Gale Anne Hurd|Thomas M. Hammel|Barry Plumley|James Sbardellati,Hemdale|Pacific Western Productions|Euro Film Funding|Cinema '84
223,The Big Lebowski,Joel Coen,1998,8.1,tt0118715,https://www.imdb.com/title/tt0118715/,https://www.imdb.com/title/tt0118715/companycredits?ref_=ttfc_sa_3,93,79,Joel Coen,Gramercy Pictures (I)|Polygram Filmed Entertainment|Ascot Elite Entertainment Group|Bontonfilm-Beta|PolyGram Film Distribution,Polygram Filmed Entertainment|Working Title Films,Gramercy Pictures (I)|Polygram Filmed Entertainment|Ascot Elite Entertainment Group|Bontonfilm-Beta|PolyGram Film Distribution,Tim Bevan|John Cameron|Ethan Coen|Eric Fellner|Joel Coen,Polygram Filmed Entertainment|Working Title Films
224,The Sound of Music,Robert Wise,1965,8.1,tt0059742,https://www.imdb.com/title/tt0059742/,https://www.imdb.com/title/tt0059742/companycredits?ref_=ttfc_sa_3,91,83,Robert Wise,Twentieth Century Fox|20th Century Fox España|20th Century Fox|Dear Film|Fox Films,Robert Wise Productions|Argyle Enterprises,Twentieth Century Fox|20th Century Fox España|20th Century Fox|Dear Film|Fox Films,Saul Chaplin|Robert Wise,Robert Wise Productions|Argyle Enterprises
225,A Silent Voice: The Movie,Naoko Yamada,2016,8.2,tt5323662,https://www.imdb.com/title/tt5323662/,https://www.imdb.com/title/tt5323662/companycredits?ref_=ttfc_sa_3,94,95,Naoko Yamada,Shochiku|Anime Limited|Purple Plan|National Amusements|M Pictures,ABC Animation|Kodansha|Kyoto Animation|Pony Canyon|Quaras,Shochiku|Anime Limited|Purple Plan|National Amusements|M Pictures,Hideaki Hatta|Toshio Iizuka|Youhei Itou|Shin'ichi Nakamura|Nagaharu Ôhashi|Susumu Okinaka|Riri Senami|Ryûhei Takashima|Kensuke Tateishi|Mikio Uetsuki|Yoshifumi Yarimizu|Osamu Yoshiba,ABC Animation|Kodansha|Kyoto Animation|Pony Canyon|Quaras
