zip,city,metro,year,month,date,zhvi,name
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,840135.025385567,Koreatown
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,985048.393620336,Koreatown
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,968012.6329617836,Koreatown
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,1003297.6420994464,Koreatown
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,1044696.9064110458,Koreatown
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,1056756.266209531,Koreatown
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,1060801.534326886,Koreatown
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,1051135.8334802345,Koreatown
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,991198.9782504108,Koreatown
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,975813.8160922432,Koreatown
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,126894.19963630527,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,131887.04498696062,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,146152.8137231693,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,170089.31525714483,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,222160.70442651268,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,303172.2828191224,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,357832.6797529994,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,351885.46071826416,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,243648.10219046203,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,170617.97193211538,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,173809.99639684905,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,165938.6594786015,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,173425.91294834312,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,221950.1856992937,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,261378.54476546324,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,264338.23879233777,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,290476.8747351217,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,344092.47568546276,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,435603.957098722,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,451356.12047511415,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,498139.16085075866,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,551032.762111294,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,587890.7971590677,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,609808.5217831102,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,624275.96570491,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,609058.9636113007,Historic South-Central
90011,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,602357.175498667,Historic South-Central
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,181421.1678950736,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,196111.3712989801,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,239849.80145239577,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,281371.5378664692,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,380190.3538864449,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,480687.8373283565,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,514926.5658192053,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,476901.8675063147,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,380706.29952178866,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,324610.513432014,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,304859.4929900022,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,281936.9426654893,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,304731.76128694444,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,380685.6029953577,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,438584.1901310583,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,443800.9740922381,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,471675.161943307,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,516936.436707417,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,608186.0591267532,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,607890.4239216155,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,627861.0837923689,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,670246.3973860472,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,673452.7360774343,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,677246.5520426367,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,660629.8880942656,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,609922.833081043,Chinatown
90012,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,602362.4474063222,Chinatown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,210730.8678000162,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,232698.3785372884,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,280450.88478260825,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,320188.4178653929,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,456077.3308615493,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,574362.6227832515,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,611935.0070503243,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,604194.0309610862,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,463156.86641189735,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,375075.6021586245,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,334869.04728340096,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,296849.982632741,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,326035.4164414292,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,416310.5151863089,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,488182.44677007105,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,524897.3059600223,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,576806.0635671095,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,637493.2234562765,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,727475.4962904345,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,719640.8368315166,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,717072.1625767713,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,700019.2132921511,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,670805.8168630862,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,647883.3469140142,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,649702.6783659927,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,622997.2670077283,Downtown
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,604553.1410822031,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,141688.01927222742,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,157843.23308446343,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,193047.321349566,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,245947.30877625887,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,366466.3855280162,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,470531.7499103465,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,535177.1722459499,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,520742.1286796293,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,418709.7446194811,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,296445.69459804974,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,239395.98738319863,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,205742.88114409475,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,229294.11634442557,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,309446.39584797487,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,399830.9051750105,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,418331.0087381957,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,485709.81802844006,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,582240.2322663147,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,682846.3288903997,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,664838.7976571176,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,667780.5077884734,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,658219.051588632,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,643986.0190195524,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,616208.109154841,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,598538.182131217,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,552660.4654164016,Downtown
90014,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,541981.2563588558,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,218315.39338794767,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,245208.41387743023,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,290525.1059426176,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,355978.54601934104,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,488282.0183157851,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,615183.6932354405,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,680019.4014305741,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,654071.3593194911,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,549493.4586206694,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,458021.2567798227,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,443069.7608614531,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,417042.3613637551,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,473040.89835809014,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,582131.5609140979,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,643412.5056096826,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,654719.2024208031,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,666713.8993967402,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,709714.7837410494,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,781739.8153892678,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,765592.3559693838,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,758863.2544232964,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,736422.8323388174,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,742282.8677493576,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,718838.1259201155,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,687754.7249490019,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,631801.6738144472,Downtown
90015,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,615078.2061700613,Downtown
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,162701.55286448784,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,178859.72471527953,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,212566.88828545855,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,263719.4142720247,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,345476.9074547315,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,435337.9199745168,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,478844.5617205608,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,456593.99541518977,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,341047.24653297686,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,294076.4789762757,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,279753.9537722685,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,264478.77646971686,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,286706.7703400035,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,362991.94544621574,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,421488.1350691242,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,421205.308567999,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,468868.9808796528,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,541784.340923,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,731336.5794034111,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,746503.512182467,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,829879.5420916239,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,938468.5307852213,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,983355.3938048172,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,1000887.3870007604,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,1001421.690269316,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,956200.4421634516,West Adams
90016,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,944420.1629104835,West Adams
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,189803.34259351788,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,223701.16273993588,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,274194.59950483387,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,326019.6065341167,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,436090.5734833496,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,564990.7423630668,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,697099.0688180927,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,635050.7915171228,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,533892.4253092784,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,451153.10892053944,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,396529.69752869295,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,380548.8664661515,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,418505.6608051387,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,533629.9437874298,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,617027.0540565439,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,648742.0464016636,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,664156.1493494996,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,718692.2232214076,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,850292.6490264074,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,810855.8434580439,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,780607.2049211772,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,717766.383672053,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,711442.1802716167,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,690260.692471472,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,648207.831684229,Westlake
90017,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,599883.1628594039,Westlake
